caldt,ncindx
22/11/2013,3991.65
25/11/2013,3994.57
26/11/2013,4017.75
27/11/2013,4044.75
29/11/2013,4059.89
02/12/2013,4045.26
03/12/2013,4037.20
04/12/2013,4038.00
05/12/2013,4033.16
06/12/2013,4062.52
09/12/2013,4068.75
10/12/2013,4060.49
11/12/2013,4003.81
12/12/2013,3998.40
13/12/2013,4000.98
16/12/2013,4029.52
17/12/2013,4023.68
18/12/2013,4070.06
19/12/2013,4058.13
20/12/2013,4104.74
23/12/2013,4148.90
24/12/2013,4155.42
26/12/2013,4167.18
27/12/2013,4156.59
30/12/2013,4154.20
31/12/2013,4176.59
02/01/2014,4143.07
03/01/2014,4131.91
06/01/2014,4113.68
07/01/2014,4153.18
08/01/2014,4165.61
09/01/2014,4156.19
10/01/2014,4174.66
13/01/2014,4113.30
14/01/2014,4183.02
15/01/2014,4214.88
16/01/2014,4218.69
17/01/2014,4197.58
21/01/2014,4225.76
22/01/2014,4243.00
23/01/2014,4218.87
24/01/2014,4128.17
27/01/2014,4083.61
28/01/2014,4097.96
29/01/2014,4051.43
30/01/2014,4123.13
31/01/2014,4103.88
03/02/2014,3996.96
04/02/2014,4031.52
05/02/2014,4011.55
06/02/2014,4057.12
07/02/2014,4125.86
10/02/2014,4148.17
11/02/2014,4191.04
12/02/2014,4201.29
13/02/2014,4240.67
14/02/2014,4244.03
18/02/2014,4272.78
19/02/2014,4237.95
20/02/2014,4267.54
21/02/2014,4263.41
24/02/2014,4292.97
25/02/2014,4287.59
26/02/2014,4292.06
27/02/2014,4318.93
28/02/2014,4308.12
03/03/2014,4277.30
04/03/2014,4351.97
05/03/2014,4357.97
06/03/2014,4352.13
07/03/2014,4336.22
10/03/2014,4334.45
11/03/2014,4307.19
12/03/2014,4323.33
13/03/2014,4260.42
14/03/2014,4245.40
17/03/2014,4279.95
18/03/2014,4333.31
19/03/2014,4307.60
20/03/2014,4319.29
21/03/2014,4276.79
24/03/2014,4226.39
25/03/2014,4234.27
26/03/2014,4173.58
27/03/2014,4151.23
28/03/2014,4155.76
31/03/2014,4198.99
01/04/2014,4268.04
02/04/2014,4276.46
03/04/2014,4237.74
04/04/2014,4127.73
07/04/2014,4079.75
08/04/2014,4112.99
09/04/2014,4183.90
10/04/2014,4054.11
11/04/2014,3999.73
14/04/2014,4022.69
15/04/2014,4034.16
16/04/2014,4086.23
17/04/2014,4095.52
21/04/2014,4121.55
22/04/2014,4161.46
23/04/2014,4126.97
24/04/2014,4148.34
25/04/2014,4075.56
28/04/2014,4074.40
29/04/2014,4103.54
30/04/2014,4114.56
01/05/2014,4127.45
02/05/2014,4123.90
05/05/2014,4138.06
06/05/2014,4080.76
07/05/2014,4067.67
08/05/2014,4051.50
09/05/2014,4071.87
12/05/2014,4143.86
13/05/2014,4130.17
14/05/2014,4100.63
15/05/2014,4069.29
16/05/2014,4090.59
19/05/2014,4125.81
20/05/2014,4096.89
21/05/2014,4131.54
22/05/2014,4154.34
23/05/2014,4185.81
27/05/2014,4237.07
28/05/2014,4225.07
29/05/2014,4247.95
30/05/2014,4242.62
02/06/2014,4237.20
03/06/2014,4234.08
04/06/2014,4251.64
05/06/2014,4296.23
06/06/2014,4321.40
09/06/2014,4336.24
10/06/2014,4338.00
11/06/2014,4331.93
12/06/2014,4297.63
13/06/2014,4310.65
16/06/2014,4321.11
17/06/2014,4337.23
18/06/2014,4362.84
19/06/2014,4359.33
20/06/2014,4368.04
23/06/2014,4368.68
24/06/2014,4350.36
25/06/2014,4379.76
26/06/2014,4379.05
27/06/2014,4397.93
30/06/2014,4408.18
01/07/2014,4458.65
02/07/2014,4457.73
03/07/2014,4485.93
07/07/2014,4451.53
08/07/2014,4391.46
09/07/2014,4419.03
10/07/2014,4396.20
11/07/2014,4415.49
14/07/2014,4440.42
15/07/2014,4416.39
16/07/2014,4425.97
17/07/2014,4363.45
18/07/2014,4432.15
21/07/2014,4424.70
22/07/2014,4456.02
23/07/2014,4473.70
24/07/2014,4472.11
25/07/2014,4449.56
28/07/2014,4444.91
29/07/2014,4442.70
30/07/2014,4462.90
31/07/2014,4369.77
01/08/2014,4352.64
04/08/2014,4383.89
05/08/2014,4352.84
06/08/2014,4355.05
07/08/2014,4334.97
08/08/2014,4370.90
11/08/2014,4401.33
12/08/2014,4389.25
13/08/2014,4434.13
14/08/2014,4453.00
15/08/2014,4464.93
18/08/2014,4508.31
19/08/2014,4527.51
20/08/2014,4526.48
21/08/2014,4532.10
22/08/2014,4538.55
25/08/2014,4557.35
26/08/2014,4570.64
27/08/2014,4569.62
28/08/2014,4557.69
29/08/2014,4580.27
02/09/2014,4598.19
03/09/2014,4572.56
04/09/2014,4562.29
05/09/2014,4582.90
08/09/2014,4592.29
09/09/2014,4552.29
10/09/2014,4586.52
11/09/2014,4591.81
12/09/2014,4567.60
15/09/2014,4518.90
16/09/2014,4552.76
17/09/2014,4562.19
18/09/2014,4593.43
19/09/2014,4579.79
22/09/2014,4527.69
23/09/2014,4508.69
24/09/2014,4555.22
25/09/2014,4466.75
26/09/2014,4512.19
29/09/2014,4505.85
30/09/2014,4493.39
01/10/2014,4422.09
02/10/2014,4430.19
03/10/2014,4475.62
06/10/2014,4454.80
07/10/2014,4385.20
08/10/2014,4468.59
09/10/2014,4378.34
10/10/2014,4276.24
13/10/2014,4213.66
14/10/2014,4227.17
15/10/2014,4215.32
16/10/2014,4217.39
17/10/2014,4258.44
20/10/2014,4316.07
21/10/2014,4419.48
22/10/2014,4382.85
23/10/2014,4452.79
24/10/2014,4483.72
27/10/2014,4485.93
28/10/2014,4564.29
29/10/2014,4549.23
30/10/2014,4566.14
31/10/2014,4630.74
03/11/2014,4638.91
04/11/2014,4623.64
05/11/2014,4620.72
06/11/2014,4638.47
07/11/2014,4632.53
10/11/2014,4651.62
11/11/2014,4660.56
12/11/2014,4675.13
13/11/2014,4680.14
14/11/2014,4688.54
17/11/2014,4671.00
18/11/2014,4702.44
19/11/2014,4675.71
20/11/2014,4701.87
21/11/2014,4712.97
24/11/2014,4754.89
25/11/2014,4758.25
26/11/2014,4787.32
28/11/2014,4791.63
01/12/2014,4727.35
02/12/2014,4755.81
03/12/2014,4774.47
04/12/2014,4769.44
05/12/2014,4780.76
08/12/2014,4740.69
09/12/2014,4766.47
10/12/2014,4684.03
11/12/2014,4708.16
12/12/2014,4653.60
15/12/2014,4605.16
16/12/2014,4547.83
17/12/2014,4644.31
18/12/2014,4748.40
19/12/2014,4765.38
22/12/2014,4781.42
23/12/2014,4765.42
24/12/2014,4773.47
26/12/2014,4806.86
29/12/2014,4806.91
30/12/2014,4777.44
31/12/2014,4736.05
02/01/2015,4726.81
05/01/2015,4652.57
06/01/2015,4592.74
07/01/2015,4650.47
08/01/2015,4736.19
09/01/2015,4704.07
12/01/2015,4664.71
13/01/2015,4661.50
14/01/2015,4639.32
15/01/2015,4570.82
16/01/2015,4634.38
20/01/2015,4654.85
21/01/2015,4667.42
22/01/2015,4750.40
23/01/2015,4757.88
26/01/2015,4771.76
27/01/2015,4681.50
28/01/2015,4637.99
29/01/2015,4683.41
30/01/2015,4635.24
02/02/2015,4676.69
03/02/2015,4727.74
04/02/2015,4716.70
05/02/2015,4765.10
06/02/2015,4744.40
09/02/2015,4726.01
10/02/2015,4787.64
11/02/2015,4801.18
12/02/2015,4857.61
13/02/2015,4893.84
17/02/2015,4899.27
18/02/2015,4906.36
19/02/2015,4924.70
20/02/2015,4955.97
23/02/2015,4960.97
24/02/2015,4968.12
25/02/2015,4967.14
26/02/2015,4987.89
27/02/2015,4963.53
02/03/2015,5008.10
03/03/2015,4979.90
04/03/2015,4967.14
05/03/2015,4982.81
06/03/2015,4927.37
09/03/2015,4942.44
10/03/2015,4859.79
11/03/2015,4849.94
12/03/2015,4893.29
13/03/2015,4871.76
16/03/2015,4929.51
17/03/2015,4937.43
18/03/2015,4982.83
19/03/2015,4992.38
20/03/2015,5026.42
23/03/2015,5010.97
24/03/2015,4994.73
25/03/2015,4876.52
26/03/2015,4863.36
27/03/2015,4891.22
30/03/2015,4947.44
31/03/2015,4900.88
01/04/2015,4880.23
02/04/2015,4886.94
06/04/2015,4917.32
07/04/2015,4910.23
08/04/2015,4950.82
09/04/2015,4974.56
10/04/2015,4995.98
13/04/2015,4988.25
14/04/2015,4977.29
15/04/2015,5011.02
16/04/2015,5007.79
17/04/2015,4931.81
20/04/2015,4994.60
21/04/2015,5014.10
22/04/2015,5035.17
23/04/2015,5056.06
24/04/2015,5092.08
27/04/2015,5060.25
28/04/2015,5055.42
29/04/2015,5023.64
30/04/2015,4941.42
01/05/2015,5005.39
04/05/2015,5016.93
05/05/2015,4939.33
06/05/2015,4919.64
07/05/2015,4945.54
08/05/2015,5003.55
11/05/2015,4993.57
12/05/2015,4976.19
13/05/2015,4981.69
14/05/2015,5050.79
15/05/2015,5048.29
18/05/2015,5078.44
19/05/2015,5070.03
20/05/2015,5071.74
21/05/2015,5090.79
22/05/2015,5089.36
26/05/2015,5032.75
27/05/2015,5106.59
28/05/2015,5097.98
29/05/2015,5070.03
01/06/2015,5082.93
02/06/2015,5076.52
03/06/2015,5099.23
04/06/2015,5059.12
05/06/2015,5068.46
08/06/2015,5021.63
09/06/2015,5013.87
10/06/2015,5076.69
11/06/2015,5082.51
12/06/2015,5051.10
15/06/2015,5029.97
16/06/2015,5055.55
17/06/2015,5064.88
18/06/2015,5132.95
19/06/2015,5117.00
22/06/2015,5153.97
23/06/2015,5160.09
24/06/2015,5122.41
25/06/2015,5112.19
26/06/2015,5080.50
29/06/2015,4958.47
30/06/2015,4986.87
01/07/2015,5013.12
02/07/2015,5009.21
06/07/2015,4991.94
07/07/2015,4997.46
08/07/2015,4909.76
09/07/2015,4922.40
10/07/2015,4997.70
13/07/2015,5071.51
14/07/2015,5104.89
15/07/2015,5098.94
16/07/2015,5163.18
17/07/2015,5210.14
20/07/2015,5218.86
21/07/2015,5208.12
22/07/2015,5171.77
23/07/2015,5146.41
24/07/2015,5088.63
27/07/2015,5039.78
28/07/2015,5089.21
29/07/2015,5111.73
30/07/2015,5128.78
31/07/2015,5128.28
03/08/2015,5115.38
04/08/2015,5105.55
05/08/2015,5139.94
06/08/2015,5056.44
07/08/2015,5043.54
10/08/2015,5101.80
11/08/2015,5036.79
12/08/2015,5044.39
13/08/2015,5033.56
14/08/2015,5048.24
17/08/2015,5091.70
18/08/2015,5059.35
19/08/2015,5019.05
20/08/2015,4877.49
21/08/2015,4706.04
24/08/2015,4526.25
25/08/2015,4506.49
26/08/2015,4697.54
27/08/2015,4812.71
28/08/2015,4828.32
31/08/2015,4776.51
01/09/2015,4636.10
02/09/2015,4749.98
03/09/2015,4733.50
04/09/2015,4683.92
08/09/2015,4811.93
09/09/2015,4756.53
10/09/2015,4796.25
11/09/2015,4822.34
14/09/2015,4805.76
15/09/2015,4860.52
16/09/2015,4889.24
17/09/2015,4893.95
18/09/2015,4827.23
21/09/2015,4828.95
22/09/2015,4756.72
23/09/2015,4752.74
24/09/2015,4734.48
25/09/2015,4686.50
28/09/2015,4543.97
29/09/2015,4517.32
30/09/2015,4620.16
01/10/2015,4627.08
02/10/2015,4707.77
05/10/2015,4781.26
06/10/2015,4748.36
07/10/2015,4791.15
08/10/2015,4810.79
09/10/2015,4830.47
12/10/2015,4838.64
13/10/2015,4796.61
14/10/2015,4782.85
15/10/2015,4870.10
16/10/2015,4886.69
19/10/2015,4905.47
20/10/2015,4880.97
21/10/2015,4840.12
22/10/2015,4920.05
23/10/2015,5031.86
26/10/2015,5034.70
27/10/2015,5030.15
28/10/2015,5095.69
29/10/2015,5074.27
30/10/2015,5053.75
02/11/2015,5127.15
03/11/2015,5145.13
04/11/2015,5142.48
05/11/2015,5127.74
06/11/2015,5147.12
09/11/2015,5095.30
10/11/2015,5083.24
11/11/2015,5067.02
12/11/2015,5005.08
13/11/2015,4927.88
16/11/2015,4984.62
17/11/2015,4986.02
18/11/2015,5075.20
19/11/2015,5073.64
20/11/2015,5104.92
23/11/2015,5102.48
24/11/2015,5102.81
25/11/2015,5116.14
27/11/2015,5127.52
30/11/2015,5108.67
01/12/2015,5156.31
02/12/2015,5123.22
03/12/2015,5037.53
04/12/2015,5142.27
07/12/2015,5101.81
08/12/2015,5098.24
09/12/2015,5022.87
10/12/2015,5045.17
11/12/2015,4933.47
14/12/2015,4952.23
15/12/2015,4995.36
16/12/2015,5071.13
17/12/2015,5002.55
18/12/2015,4923.08
21/12/2015,4968.92
22/12/2015,5001.11
23/12/2015,5045.93
24/12/2015,5048.49
28/12/2015,5040.99
29/12/2015,5107.94
30/12/2015,5065.85
31/12/2015,5007.41
04/01/2016,4903.09
05/01/2016,4891.43
06/01/2016,4835.76
07/01/2016,4689.43
08/01/2016,4643.63
11/01/2016,4637.99
12/01/2016,4685.92
13/01/2016,4526.06
14/01/2016,4615.00
15/01/2016,4488.42
19/01/2016,4476.95
20/01/2016,4471.69
21/01/2016,4472.06
22/01/2016,4591.18
25/01/2016,4518.49
26/01/2016,4567.67
27/01/2016,4468.17
28/01/2016,4506.68
29/01/2016,4613.95
01/02/2016,4620.37
02/02/2016,4516.95
03/02/2016,4504.24
04/02/2016,4509.56
05/02/2016,4363.14
08/02/2016,4283.75
09/02/2016,4268.76
10/02/2016,4283.59
11/02/2016,4266.84
12/02/2016,4337.51
16/02/2016,4435.96
17/02/2016,4534.06
18/02/2016,4487.54
19/02/2016,4504.43
22/02/2016,4570.61
23/02/2016,4503.58
24/02/2016,4542.61
25/02/2016,4582.21
26/02/2016,4590.47
29/02/2016,4557.95
01/03/2016,4689.60
02/03/2016,4703.42
03/03/2016,4707.42
04/03/2016,4717.02
07/03/2016,4708.25
08/03/2016,4648.82
09/03/2016,4674.38
10/03/2016,4662.16
11/03/2016,4748.47
14/03/2016,4750.28
15/03/2016,4728.67
16/03/2016,4763.97
17/03/2016,4774.98
18/03/2016,4795.65
21/03/2016,4808.87
22/03/2016,4821.66
23/03/2016,4768.86
24/03/2016,4773.50
28/03/2016,4766.79
29/03/2016,4846.62
30/03/2016,4869.29
31/03/2016,4869.85
01/04/2016,4914.54
04/04/2016,4891.80
05/04/2016,4843.93
06/04/2016,4920.72
07/04/2016,4848.37
08/04/2016,4850.69
11/04/2016,4833.40
12/04/2016,4872.09
13/04/2016,4947.42
14/04/2016,4945.89
15/04/2016,4938.22
18/04/2016,4960.02
19/04/2016,4940.33
20/04/2016,4948.13
21/04/2016,4945.89
22/04/2016,4906.23
25/04/2016,4895.79
26/04/2016,4888.28
27/04/2016,4863.14
28/04/2016,4805.29
29/04/2016,4775.36
02/05/2016,4817.59
03/05/2016,4763.22
04/05/2016,4725.64
05/05/2016,4717.09
06/05/2016,4736.16
09/05/2016,4750.21
10/05/2016,4809.88
11/05/2016,4760.69
12/05/2016,4737.33
13/05/2016,4717.68
16/05/2016,4775.46
17/05/2016,4715.73
18/05/2016,4739.12
19/05/2016,4712.53
20/05/2016,4769.56
23/05/2016,4765.78
24/05/2016,4861.06
25/05/2016,4894.89
26/05/2016,4901.77
27/05/2016,4933.50
31/05/2016,4948.05
01/06/2016,4952.25
02/06/2016,4971.36
03/06/2016,4942.52
06/06/2016,4968.71
07/06/2016,4961.75
08/06/2016,4974.64
09/06/2016,4958.62
10/06/2016,4894.55
13/06/2016,4848.44
14/06/2016,4843.55
15/06/2016,4834.93
16/06/2016,4844.92
17/06/2016,4800.34
20/06/2016,4837.21
21/06/2016,4843.76
22/06/2016,4833.32
23/06/2016,4910.04
24/06/2016,4707.98
27/06/2016,4594.44
28/06/2016,4691.87
29/06/2016,4779.25
30/06/2016,4842.67
01/07/2016,4862.57
05/07/2016,4822.90
06/07/2016,4859.16
07/07/2016,4876.81
08/07/2016,4956.76
11/07/2016,4988.64
12/07/2016,5022.82
13/07/2016,5005.73
14/07/2016,5034.06
15/07/2016,5029.59
18/07/2016,5055.78
19/07/2016,5036.37
20/07/2016,5089.93
21/07/2016,5073.90
22/07/2016,5100.16
25/07/2016,5097.63
26/07/2016,5110.05
27/07/2016,5139.81
28/07/2016,5154.98
29/07/2016,5162.13
01/08/2016,5184.20
02/08/2016,5137.73
03/08/2016,5159.74
04/08/2016,5166.25
05/08/2016,5221.12
08/08/2016,5213.14
09/08/2016,5225.48
10/08/2016,5204.58
11/08/2016,5228.40
12/08/2016,5232.89
15/08/2016,5262.02
16/08/2016,5227.11
17/08/2016,5228.66
18/08/2016,5240.15
19/08/2016,5238.38
22/08/2016,5244.60
23/08/2016,5260.08
24/08/2016,5217.69
25/08/2016,5212.20
26/08/2016,5218.92
29/08/2016,5232.33
30/08/2016,5222.99
31/08/2016,5213.22
01/09/2016,5227.21
02/09/2016,5249.90
06/09/2016,5275.91
07/09/2016,5283.93
08/09/2016,5259.48
09/09/2016,5125.91
12/09/2016,5211.89
13/09/2016,5155.25
14/09/2016,5173.77
15/09/2016,5249.69
16/09/2016,5244.57
19/09/2016,5235.03
20/09/2016,5241.35
21/09/2016,5295.18
22/09/2016,5339.52
23/09/2016,5305.75
26/09/2016,5257.49
27/09/2016,5305.71
28/09/2016,5318.55
29/09/2016,5269.15
30/09/2016,5312.00
03/10/2016,5300.87
04/10/2016,5289.66
05/10/2016,5316.02
06/10/2016,5306.85
07/10/2016,5292.40
10/10/2016,5328.67
11/10/2016,5246.79
12/10/2016,5239.02
13/10/2016,5213.33
14/10/2016,5214.16
17/10/2016,5199.82
18/10/2016,5243.84
19/10/2016,5246.41
20/10/2016,5241.83
21/10/2016,5257.40
24/10/2016,5309.83
25/10/2016,5283.40
26/10/2016,5250.27
27/10/2016,5215.97
28/10/2016,5190.10
31/10/2016,5189.13
01/11/2016,5153.58
02/11/2016,5105.57
03/11/2016,5058.41
04/11/2016,5046.37
07/11/2016,5166.17
08/11/2016,5193.49
09/11/2016,5251.07
10/11/2016,5208.80
11/11/2016,5237.11
14/11/2016,5218.40
15/11/2016,5275.62
16/11/2016,5294.58
17/11/2016,5333.97
18/11/2016,5321.51
21/11/2016,5368.86
22/11/2016,5386.35
23/11/2016,5380.68
25/11/2016,5398.92
28/11/2016,5368.81
29/11/2016,5379.92
30/11/2016,5323.68
01/12/2016,5251.11
02/12/2016,5255.65
05/12/2016,5308.89
06/12/2016,5333.00
07/12/2016,5393.76
08/12/2016,5417.36
09/12/2016,5444.50
12/12/2016,5412.54
13/12/2016,5463.83
14/12/2016,5436.67
15/12/2016,5456.85
16/12/2016,5437.16
19/12/2016,5457.44
20/12/2016,5483.94
21/12/2016,5471.43
22/12/2016,5447.42
23/12/2016,5462.69
27/12/2016,5487.44
28/12/2016,5438.56
29/12/2016,5432.09
30/12/2016,5383.12
03/01/2017,5429.08
04/01/2017,5477.00
05/01/2017,5487.94
06/01/2017,5521.06
09/01/2017,5531.82
10/01/2017,5551.82
11/01/2017,5563.65
12/01/2017,5547.49
13/01/2017,5574.12
17/01/2017,5538.73
18/01/2017,5555.65
19/01/2017,5540.08
20/01/2017,5555.33
23/01/2017,5552.94
24/01/2017,5600.96
25/01/2017,5656.34
26/01/2017,5655.18
27/01/2017,5660.78
30/01/2017,5613.71
31/01/2017,5614.79
01/02/2017,5642.65
02/02/2017,5636.20
03/02/2017,5666.77
06/02/2017,5663.55
07/02/2017,5674.22
08/02/2017,5682.45
09/02/2017,5715.18
10/02/2017,5734.13
13/02/2017,5763.96
14/02/2017,5782.57
15/02/2017,5819.44
16/02/2017,5814.90
17/02/2017,5838.58
21/02/2017,5865.95
22/02/2017,5860.63
23/02/2017,5835.51
24/02/2017,5845.31
27/02/2017,5861.90
28/02/2017,5825.44
01/03/2017,5904.03
02/03/2017,5861.22
03/03/2017,5870.75
06/03/2017,5849.17
07/03/2017,5833.93
08/03/2017,5837.55
09/03/2017,5838.81
10/03/2017,5861.73
13/03/2017,5875.78
14/03/2017,5856.82
15/03/2017,5900.05
16/03/2017,5900.76
17/03/2017,5901.00
20/03/2017,5901.53
21/03/2017,5793.83
22/03/2017,5821.64
23/03/2017,5817.69
24/03/2017,5828.74
27/03/2017,5840.37
28/03/2017,5875.14
29/03/2017,5897.55
30/03/2017,5914.34
31/03/2017,5911.74
03/04/2017,5894.68
04/04/2017,5898.61
05/04/2017,5864.48
06/04/2017,5878.95
07/04/2017,5877.81
10/04/2017,5880.93
11/04/2017,5866.77
12/04/2017,5836.16
13/04/2017,5805.15
17/04/2017,5856.79
18/04/2017,5849.47
19/04/2017,5863.03
20/04/2017,5916.78
21/04/2017,5910.52
24/04/2017,5983.82
25/04/2017,6025.49
26/04/2017,6025.23
27/04/2017,6048.94
28/04/2017,6047.61
01/05/2017,6091.60
02/05/2017,6095.37
03/05/2017,6072.55
04/05/2017,6075.34
05/05/2017,6100.76
08/05/2017,6102.66
09/05/2017,6120.59
10/05/2017,6129.14
11/05/2017,6115.96
12/05/2017,6121.23
15/05/2017,6149.67
16/05/2017,6169.87
17/05/2017,6011.24
18/05/2017,6055.13
19/05/2017,6083.70
22/05/2017,6133.62
23/05/2017,6138.71
24/05/2017,6163.02
25/05/2017,6205.26
26/05/2017,6210.19
30/05/2017,6203.19
31/05/2017,6198.52
01/06/2017,6246.83
02/06/2017,6305.80
05/06/2017,6295.68
06/06/2017,6275.06
07/06/2017,6297.38
08/06/2017,6321.76
09/06/2017,6207.92
12/06/2017,6175.46
13/06/2017,6220.37
14/06/2017,6194.89
15/06/2017,6165.50
16/06/2017,6151.76
19/06/2017,6239.01
20/06/2017,6188.03
21/06/2017,6233.95
22/06/2017,6236.69
23/06/2017,6265.25
26/06/2017,6247.15
27/06/2017,6146.62
28/06/2017,6234.41
29/06/2017,6144.35
30/06/2017,6140.42
03/07/2017,6110.06
05/07/2017,6150.86
06/07/2017,6089.46
07/07/2017,6153.08
10/07/2017,6176.39
11/07/2017,6193.30
12/07/2017,6261.17
13/07/2017,6274.44
14/07/2017,6312.47
17/07/2017,6314.43
18/07/2017,6344.31
19/07/2017,6385.04
20/07/2017,6390.00
21/07/2017,6387.75
24/07/2017,6410.81
25/07/2017,6412.17
26/07/2017,6422.75
27/07/2017,6382.19
28/07/2017,6374.68
31/07/2017,6348.12
01/08/2017,6362.94
02/08/2017,6362.65
03/08/2017,6340.34
04/08/2017,6351.56
07/08/2017,6383.77
08/08/2017,6370.46
09/08/2017,6352.33
10/08/2017,6216.87
11/08/2017,6256.56
14/08/2017,6340.23
15/08/2017,6333.01
16/08/2017,6345.11
17/08/2017,6221.91
18/08/2017,6216.53
21/08/2017,6213.13
22/08/2017,6297.48
23/08/2017,6278.41
24/08/2017,6271.33
25/08/2017,6265.64
28/08/2017,6283.02
29/08/2017,6301.89
30/08/2017,6368.31
31/08/2017,6428.66
01/09/2017,6435.33
05/09/2017,6375.57
06/09/2017,6393.31
07/09/2017,6397.87
08/09/2017,6360.19
11/09/2017,6432.26
12/09/2017,6454.28
13/09/2017,6460.19
14/09/2017,6429.08
15/09/2017,6448.47
18/09/2017,6454.64
19/09/2017,6461.32
20/09/2017,6456.04
21/09/2017,6422.69
22/09/2017,6426.92
25/09/2017,6370.59
26/09/2017,6380.16
27/09/2017,6453.26
28/09/2017,6453.45
29/09/2017,6495.96
02/10/2017,6516.72
03/10/2017,6531.71
04/10/2017,6534.63
05/10/2017,6585.36
06/10/2017,6590.18
09/10/2017,6579.73
10/10/2017,6587.25
11/10/2017,6603.55
12/10/2017,6591.51
13/10/2017,6605.80
16/10/2017,6624.00
17/10/2017,6623.66
18/10/2017,6624.22
19/10/2017,6605.07
20/10/2017,6629.05
23/10/2017,6586.83
24/10/2017,6598.43
25/10/2017,6563.89
26/10/2017,6556.77
27/10/2017,6701.26
30/10/2017,6698.96
31/10/2017,6727.67
01/11/2017,6716.53
02/11/2017,6714.94
03/11/2017,6764.44
06/11/2017,6786.44
07/11/2017,6767.78
08/11/2017,6789.12
09/11/2017,6750.05
10/11/2017,6750.94
13/11/2017,6757.60
14/11/2017,6737.87
15/11/2017,6706.21
16/11/2017,6793.29
17/11/2017,6782.79
20/11/2017,6790.71
21/11/2017,6862.48
22/11/2017,6867.36
24/11/2017,6889.16
27/11/2017,6878.52
28/11/2017,6912.36
29/11/2017,6824.39
30/11/2017,6873.97
01/12/2017,6847.59
04/12/2017,6775.37
05/12/2017,6762.21
06/12/2017,6776.38
07/12/2017,6812.84
08/12/2017,6840.08
11/12/2017,6875.08
12/12/2017,6862.32
13/12/2017,6875.80
14/12/2017,6856.53
15/12/2017,6936.58
18/12/2017,6994.76
19/12/2017,6963.85
20/12/2017,6960.96
21/12/2017,6965.36
22/12/2017,6959.96
26/12/2017,6936.25
27/12/2017,6939.34
28/12/2017,6950.16
29/12/2017,6903.39
02/01/2018,7006.90
03/01/2018,7065.53
04/01/2018,7077.91
05/01/2018,7136.56
08/01/2018,7157.39
09/01/2018,7163.58
10/01/2018,7153.57
11/01/2018,7211.78
12/01/2018,7261.06
16/01/2018,7223.69
17/01/2018,7298.28
18/01/2018,7296.05
19/01/2018,7336.38
22/01/2018,7408.03
23/01/2018,7460.29
24/01/2018,7415.06
25/01/2018,7411.16
26/01/2018,7505.77
29/01/2018,7466.51
30/01/2018,7402.48
31/01/2018,7411.48
01/02/2018,7385.86
02/02/2018,7240.95
05/02/2018,6967.53
06/02/2018,7115.88
07/02/2018,7051.98
08/02/2018,6777.16
09/02/2018,6874.49
12/02/2018,6981.96
13/02/2018,7013.51
14/02/2018,7143.62
15/02/2018,7256.43
16/02/2018,7239.47
20/02/2018,7234.31
21/02/2018,7218.23
22/02/2018,7210.09
23/02/2018,7337.39
26/02/2018,7421.46
27/02/2018,7330.35
28/02/2018,7273.01
01/03/2018,7180.56
02/03/2018,7257.87
05/03/2018,7330.70
06/03/2018,7372.01
07/03/2018,7396.65
08/03/2018,7427.95
09/03/2018,7560.81
12/03/2018,7588.32
13/03/2018,7511.01
14/03/2018,7496.81
15/03/2018,7481.74
16/03/2018,7481.99
19/03/2018,7344.24
20/03/2018,7364.30
21/03/2018,7345.29
22/03/2018,7166.68
23/03/2018,6992.67
26/03/2018,7220.54
27/03/2018,7008.81
28/03/2018,6949.23
29/03/2018,7063.44
02/04/2018,6870.12
03/04/2018,6941.28
04/04/2018,7042.11
05/04/2018,7076.55
06/04/2018,6915.11
09/04/2018,6950.34
10/04/2018,7094.30
11/04/2018,7069.03
12/04/2018,7140.25
13/04/2018,7106.65
16/04/2018,7156.28
17/04/2018,7281.10
18/04/2018,7295.24
19/04/2018,7238.06
20/04/2018,7146.13
23/04/2018,7128.60
24/04/2018,7007.35
25/04/2018,7003.74
26/04/2018,7118.68
27/04/2018,7119.80
30/04/2018,7066.27
01/05/2018,7130.70
02/05/2018,7100.90
03/05/2018,7088.15
04/05/2018,7209.62
07/05/2018,7265.21
08/05/2018,7266.90
09/05/2018,7339.91
10/05/2018,7404.97
11/05/2018,7402.88
14/05/2018,7411.31
15/05/2018,7351.63
16/05/2018,7398.30
17/05/2018,7382.47
18/05/2018,7354.34
21/05/2018,7394.04
22/05/2018,7378.46
23/05/2018,7425.96
24/05/2018,7424.43
25/05/2018,7433.85
29/05/2018,7396.59
30/05/2018,7462.45
31/05/2018,7442.12
01/06/2018,7554.33
04/06/2018,7606.46
05/06/2018,7637.86
06/06/2018,7689.24
07/06/2018,7635.07
08/06/2018,7645.51
11/06/2018,7659.93
12/06/2018,7703.79
13/06/2018,7695.70
14/06/2018,7761.04
15/06/2018,7746.38
18/06/2018,7747.02
19/06/2018,7725.58
20/06/2018,7781.51
21/06/2018,7712.95
22/06/2018,7692.82
25/06/2018,7532.01
26/06/2018,7561.63
27/06/2018,7445.08
28/06/2018,7503.68
29/06/2018,7510.30
02/07/2018,7567.69
03/07/2018,7502.67
05/07/2018,7586.43
06/07/2018,7688.39
09/07/2018,7756.20
10/07/2018,7759.20
11/07/2018,7716.61
