,0
453,0.6055692
454,0.5891314
455,0.42502737
456,0.48417917
457,0.53236717
458,0.63887864
459,0.5788017
460,0.6053808
461,0.6190997
462,0.536913
463,0.5663006
464,0.5603893
465,0.52817965
466,0.6384178
467,0.5839512
468,0.57320154
469,0.54902804
470,0.59966236
471,0.52035767
472,0.5236903
473,0.6063246
474,0.56157786
475,0.50446403
476,0.4810175
477,0.60382825
478,0.56094164
479,0.5141888
480,0.6088502
481,0.6459802
482,0.54552805
483,0.5309779
484,0.49798712
485,0.5384552
486,0.5538922
487,0.496309
488,0.57117337
489,0.58719915
490,0.5979896
491,0.5826724
492,0.5161788
493,0.5735382
494,0.5517001
495,0.5746168
496,0.5703662
497,0.5545652
498,0.50259835
499,0.57422847
500,0.5938031
501,0.58883256
502,0.52553207
503,0.53228444
504,0.5277466
505,0.54132533
506,0.51750046
507,0.510292
508,0.5661764
509,0.4597182
510,0.6125856
511,0.51825804
512,0.52690417
513,0.55889577
514,0.58056545
515,0.5712883
516,0.56303567
517,0.4437453
518,0.6159045
519,0.6199942
520,0.5460269
521,0.45723942
522,0.55085886
523,0.5381478
524,0.5395935
525,0.604721
526,0.61334133
527,0.543208
528,0.6065552
529,0.5565978
530,0.5097918
531,0.48330757
532,0.63654584
533,0.5064526
534,0.6095746
535,0.6270474
536,0.5384082
537,0.5568916
538,0.5432352
539,0.6622824
540,0.6399066
541,0.49147305
542,0.60962576
543,0.53235304
544,0.5714949
545,0.5680563
546,0.5603112
547,0.5005133
548,0.55782413
549,0.58900034
550,0.54088557
551,0.57528645
552,0.49736175
553,0.5432205
554,0.53131986
555,0.4905505
556,0.5818714
557,0.58236116
558,0.5426859
559,0.5355124
560,0.5316664
561,0.5034495
562,0.5674824
563,0.56724864
564,0.5425853
565,0.5349985
566,0.6231875
567,0.46580824
568,0.5576749
569,0.51162064
570,0.63850766
571,0.5184501
572,0.5455399
573,0.5734578
574,0.5016082
575,0.53354377
576,0.5279061
577,0.55353814
578,0.49835727
579,0.5128387
580,0.60694355
581,0.6008267
582,0.56549096
583,0.5163396
584,0.4657577
585,0.56371456
586,0.68420416
587,0.5072427
588,0.5098408
589,0.6239999
590,0.6302867
591,0.53011984
592,0.57070553
593,0.57895696
594,0.50126
595,0.5008121
596,0.5743875
597,0.57682866
598,0.50550073
599,0.5000828
600,0.52740425
601,0.54670817
602,0.55720836
603,0.4578837
604,0.54262406
605,0.6000958
606,0.47709677
607,0.53702325
608,0.57666594
609,0.49493214
610,0.5972596
611,0.5005198
612,0.53979135
613,0.6466598
614,0.5592408
615,0.4888607
616,0.49402294
617,0.472604
618,0.56427795
619,0.4811153
620,0.54861933
621,0.6211962
622,0.53965324
623,0.4901847
624,0.50352025
625,0.573797
626,0.70437264
627,0.5041315
628,0.46856913
629,0.41552353
630,0.5488767
631,0.49412295
632,0.5334657
633,0.4665275
634,0.5855327
635,0.48384365
636,0.3452846
637,0.42242703
638,0.5112463
639,0.81472355
640,0.5532746
641,0.59514433
642,0.7696766
643,0.54053134
644,0.58295566
645,0.43353906
646,0.44982386
647,0.40722135
648,0.67085314
649,0.6429581
650,0.6775871
651,0.57218534
652,0.529069
653,0.4475686
654,0.67816657
655,0.58846366
656,0.5376988
657,0.6528576
658,0.4948351
659,0.5904204
660,0.59653157
661,0.46428004
662,0.5734276
663,0.506352
664,0.4881327
665,0.5417137
666,0.54867655
667,0.36977312
668,0.61057293
669,0.47600433
670,0.6240565
671,0.59745365
672,0.59265673
673,0.5429872
674,0.45003405
675,0.5171617
676,0.5852579
677,0.46227154
678,0.53477335
679,0.42921153
680,0.5746745
681,0.48880634
682,0.44640228
683,0.637281
684,0.6338399
685,0.38887072
686,0.48815224
687,0.7381421
688,0.44910097
689,0.5358085
690,0.4426764
691,0.4907591
692,0.59494543
693,0.42366567
694,0.688857
695,0.7211221
696,0.5707443
697,0.7446564
698,0.4313639
699,0.6750353
700,0.57987815
701,0.6599258
702,0.513145
703,0.57670313
704,0.45987973
705,0.6148663
706,0.51665395
707,0.55419475
708,0.58046085
709,0.53852373
710,0.61211795
711,0.5778232
712,0.60443145
713,0.5971764
714,0.46258035
715,0.52755684
716,0.46282324
717,0.5653021
718,0.5583553
719,0.62387425
720,0.56895965
721,0.5044988
722,0.54580957
723,0.62576294
724,0.65979487
725,0.533235
726,0.57244176
727,0.4688044
728,0.6744521
729,0.5369086
730,0.53777385
731,0.49356768
732,0.5494792
733,0.49502453
734,0.56163126
735,0.4667227
736,0.60223395
737,0.55830747
738,0.52553153
739,0.49847612
740,0.6477625
741,0.50505406
742,0.506367
743,0.50848573
744,0.62572485
745,0.54280525
746,0.5285814
747,0.54392797
748,0.48516056
749,0.56527656
750,0.55507416
751,0.6877056
752,0.5485042
753,0.63552016
754,0.5363752
755,0.47994527
756,0.6398793
757,0.5564102
758,0.55247223
759,0.57900506
760,0.49363914
761,0.5399427
762,0.49642584
763,0.47894546
764,0.48795745
765,0.576793
766,0.42696968
767,0.4754382
768,0.6030523
769,0.56373745
770,0.46235082
771,0.608771
772,0.580069
773,0.49911973
774,0.5370125
775,0.5200272
776,0.51444834
777,0.5807339
778,0.5079305
779,0.5033246
780,0.54641074
781,0.6377315
782,0.6224187
783,0.5298924
784,0.5039983
785,0.606891
786,0.4652954
787,0.5779222
788,0.4944683
789,0.5938144
790,0.5534738
791,0.5214004
792,0.47720972
793,0.5899622
794,0.49410203
795,0.5873639
796,0.45583227
797,0.5251784
798,0.5651966
799,0.7022458
800,0.5716087
801,0.69986254
802,0.5784624
803,0.5871466
804,0.56326246
805,0.66853523
806,0.392825
807,0.5844249
808,0.5307854
809,0.5401295
810,0.5251413
811,0.46847495
812,0.591688
813,0.66193324
814,0.53143775
815,0.570674
816,0.56392723
817,0.5510573
818,0.4983866
819,0.5619866
820,0.54259807
821,0.62778884
822,0.57685524
823,0.47674188
824,0.5927693
825,0.54704213
826,0.6308555
827,0.5654444
828,0.512313
829,0.48277232
830,0.63549536
831,0.5659767
832,0.5405944
833,0.53922313
834,0.6162468
835,0.5258195
836,0.5792944
837,0.5386906
838,0.5167535
839,0.60807407
840,0.61183
841,0.5283144
842,0.53697616
843,0.58386075
844,0.53547746
845,0.46000847
846,0.54983693
847,0.562861
848,0.59014755
849,0.55458564
850,0.6399054
851,0.5564309
852,0.5109856
853,0.6194969
854,0.5738135
855,0.5629516
856,0.6072222
857,0.5519044
858,0.56158876
859,0.51244885
860,0.58755755
861,0.6118007
862,0.55768913
863,0.5147917
864,0.6459726
865,0.55264276
866,0.53931653
867,0.49833712
868,0.56113297
869,0.4914547
870,0.5688985
871,0.5046924
872,0.5835369
873,0.50875735
874,0.5492379
875,0.5784796
876,0.5994006
877,0.517721
878,0.6202195
879,0.5541904
880,0.52110165
881,0.4946815
882,0.59094626
883,0.57870835
884,0.52982
885,0.5362657
886,0.5311405
887,0.6157798
888,0.5086127
889,0.581103
890,0.5687161
891,0.5134234
892,0.6313396
893,0.54318804
894,0.5236775
895,0.54907656
896,0.5676781
897,0.5144963
898,0.5670071
899,0.48152158
900,0.56383353
901,0.58259827
902,0.58235747
903,0.5641009
904,0.59474516
905,0.53414065
906,0.5699881
907,0.5571871
908,0.5934748
909,0.5596354
910,0.53729576
911,0.5639737
912,0.5184267
913,0.53722495
914,0.5624854
915,0.54908097
916,0.5703303
917,0.57066077
918,0.60037965
919,0.57237756
920,0.56078374
921,0.5148162
922,0.5893127
923,0.5166166
924,0.51286465
925,0.5699368
926,0.55744517
927,0.54220515
928,0.6050758
929,0.54298514
930,0.60240793
931,0.5454819
932,0.5030187
933,0.5703212
934,0.48378155
935,0.5147634
936,0.5386799
937,0.58279824
938,0.5030478
939,0.6405596
940,0.55960464
941,0.5900282
942,0.5615671
943,0.5785567
944,0.5412186
945,0.5739403
946,0.5496396
947,0.5915596
948,0.5733766
949,0.5474844
950,0.54705906
951,0.5212513
952,0.5768064
953,0.53886753
954,0.48625365
955,0.5587068
956,0.53858423
957,0.5634375
958,0.61318606
959,0.5634584
960,0.557266
961,0.5585517
962,0.5771145
963,0.5441558
964,0.544977
965,0.5677237
966,0.5311679
967,0.52862555
968,0.54504675
969,0.6003856
970,0.5475359
971,0.5217137
972,0.52616626
973,0.5139725
974,0.581535
975,0.52026147
976,0.5561979
977,0.60445285
978,0.55936384
979,0.5591082
980,0.5532457
981,0.60252744
982,0.5315565
983,0.5608609
984,0.5769798
985,0.5224238
986,0.5962965
987,0.5333926
988,0.55120224
989,0.5892202
990,0.5666742
991,0.54462904
992,0.59731287
993,0.55866045
994,0.5952027
995,0.56483436
996,0.5770101
997,0.5534181
998,0.53731954
999,0.5601235
1000,0.6033692
1001,0.5429095
1002,0.56408876
1003,0.5336216
1004,0.6064464
1005,0.55009395
1006,0.548389
1007,0.57789195
1008,0.4974229
1009,0.56304014
1010,0.52772707
1011,0.5973826
1012,0.5585099
1013,0.5711463
1014,0.5224608
1015,0.59055847
1016,0.5521063
1017,0.5293183
1018,0.60568184
1019,0.51403016
1020,0.49349138
1021,0.5691288
1022,0.5429351
1023,0.5568667
1024,0.5546214
1025,0.53846335
1026,0.5623412
1027,0.59165806
1028,0.54679996
1029,0.56631464
1030,0.6014533
1031,0.53463775
1032,0.5248892
1033,0.5870643
1034,0.5349795
1035,0.5494605
1036,0.53344506
1037,0.54867667
1038,0.5347399
1039,0.56632406
1040,0.54496276
1041,0.55394995
1042,0.58976203
1043,0.51699066
1044,0.55299115
1045,0.5503897
1046,0.55538553
1047,0.5257545
1048,0.52272725
1049,0.4858829
1050,0.48037276
1051,0.59939927
1052,0.49529824
1053,0.586819
1054,0.6007833
1055,0.54961604
1056,0.50675267
1057,0.50062495
1058,0.5507151
1059,0.5450851
1060,0.6239795
1061,0.54892063
1062,0.601045
1063,0.5735753
1064,0.5422853
1065,0.558368
1066,0.5920009
1067,0.58785725
1068,0.55734956
1069,0.5153401
1070,0.5368511
1071,0.58221453
1072,0.49612966
1073,0.5507002
1074,0.5602543
1075,0.5745203
1076,0.54642075
1077,0.5007488
1078,0.55324906
1079,0.6107808
1080,0.557095
1081,0.5405881
1082,0.5659262
1083,0.49559334
1084,0.5225754
1085,0.53267556
1086,0.58894306
1087,0.55358684
1088,0.54947174
1089,0.52265286
1090,0.49956223
1091,0.4969785
1092,0.56448525
1093,0.5627745
1094,0.5378458
1095,0.5531246
1096,0.506276
1097,0.5786677
1098,0.53908354
1099,0.55200106
1100,0.5647625
1101,0.54860204
1102,0.6192114
1103,0.54873496
1104,0.59223944
1105,0.5449684
1106,0.5582263
1107,0.57741606
1108,0.523586
1109,0.57182306
1110,0.6128818
1111,0.5691684
1112,0.52533716
1113,0.56919676
1114,0.52062386
1115,0.5710142
1116,0.5517964
1117,0.5513159
1118,0.5681335
1119,0.53356075
1120,0.5617319
1121,0.58673304
1122,0.53829104
1123,0.5227689
1124,0.54666346
1125,0.57515776
1126,0.56108624
1127,0.5103713
1128,0.53036815
1129,0.5250341
1130,0.5609266
1131,0.5229396
1132,0.5696573
1133,0.5626083
1134,0.55588883
1135,0.5362734
1136,0.5331866
1137,0.5437663
1138,0.53298086
1139,0.57499176
1140,0.5088044
1141,0.553655
1142,0.5149372
1143,0.55174994
1144,0.60437447
1145,0.56582296
1146,0.55734086
1147,0.55647546
1148,0.5687468
1149,0.52697283
1150,0.55455965
1151,0.4826477
1152,0.4876363
1153,0.5509631
1154,0.6086708
1155,0.5484462
1156,0.49816546
1157,0.55604374
1158,0.6081315
1159,0.5594367
1160,0.5991195
1161,0.5350132
1162,0.58161324
1163,0.5367318
1164,0.56292886
1165,0.58723515
1166,0.5485304
1167,0.5613795
1168,0.52128214
1169,0.57384914
1170,0.5498155
1171,0.60276383
1172,0.540193
1173,0.5864975
1174,0.5406341
1175,0.5429794
1176,0.56208193
1177,0.55282366
1178,0.5536279
1179,0.5164202
1180,0.55746675
1181,0.56864613
1182,0.5193482
1183,0.56873614
1184,0.49490008
1185,0.5217988
1186,0.5558042
1187,0.5265216
1188,0.5900381
1189,0.5770823
1190,0.52775884
1191,0.59938836
1192,0.56240815
1193,0.5356608
1194,0.57828146
1195,0.50347745
1196,0.5219311
1197,0.5635732
1198,0.54991144
1199,0.5198172
1200,0.5052879
1201,0.56889176
1202,0.5620219
1203,0.5262386
1204,0.54737514
1205,0.5436573
1206,0.50505847
1207,0.5484509
1208,0.61170304
1209,0.6007083
1210,0.55293137
1211,0.5616246
1212,0.56353
1213,0.5440522
1214,0.59503895
1215,0.62579495
1216,0.58221924
1217,0.55316097
1218,0.5497127
1219,0.55181533
1220,0.5867879
1221,0.58036596
1222,0.5567989
1223,0.5260578
1224,0.5773823
1225,0.5615371
1226,0.50443214
1227,0.56562763
1228,0.55345815
1229,0.5635218
1230,0.55301565
1231,0.5331644
1232,0.5325714
1233,0.6175197
1234,0.5502257
1235,0.5550324
1236,0.5336167
1237,0.50802356
1238,0.57410103
1239,0.5760012
1240,0.5483969
1241,0.5905567
1242,0.567646
1243,0.5581774
1244,0.55791646
1245,0.5297114
1246,0.55699235
1247,0.5911116
1248,0.5743956
1249,0.5568274
1250,0.53179055
1251,0.58298653
1252,0.5433783
1253,0.5420907
1254,0.5464149
1255,0.5312821
1256,0.51231056
1257,0.5395668
1258,0.5622909
1259,0.5451513
1260,0.5590557
1261,0.5262417
1262,0.5766736
1263,0.5063834
1264,0.5733149
1265,0.5807893
1266,0.5157618
1267,0.5236226
1268,0.51949805
1269,0.54231554
1270,0.5903382
1271,0.5675018
1272,0.540064
1273,0.5355337
1274,0.57787097
1275,0.5774167
1276,0.5703383
1277,0.55085486
1278,0.6012233
1279,0.55221075
1280,0.555807
1281,0.5276551
1282,0.5863028
1283,0.57060903
1284,0.5505761
1285,0.57036453
1286,0.5516584
1287,0.51976997
1288,0.5643268
1289,0.48213574
1290,0.5773465
1291,0.5821386
1292,0.5889326
1293,0.5219824
1294,0.5774278
1295,0.5451743
1296,0.5605864
1297,0.59430146
1298,0.5510273
1299,0.5430555
1300,0.5091708
1301,0.57051533
1302,0.52091444
1303,0.5642645
1304,0.5279511
1305,0.50659996
1306,0.5495971
1307,0.553574
1308,0.525469
1309,0.51292306
1310,0.5463031
1311,0.5468325
1312,0.569796
1313,0.51933736
1314,0.6068984
1315,0.5372507
1316,0.51073533
1317,0.559255
1318,0.5675269
1319,0.5635562
1320,0.576734
1321,0.5172859
1322,0.5471402
1323,0.5764603
1324,0.5090025
1325,0.4998395
1326,0.4709802
1327,0.5447951
1328,0.5756096
1329,0.50313663
1330,0.6386581
1331,0.52688193
1332,0.5879423
1333,0.51444876
1334,0.571947
1335,0.49796268
1336,0.6039644
1337,0.57673
1338,0.5536868
1339,0.6051355
1340,0.53479064
1341,0.55397105
1342,0.5681054
1343,0.5093556
1344,0.56024987
1345,0.50549
1346,0.5310044
1347,0.598929
1348,0.58522123
1349,0.6064442
1350,0.56361055
1351,0.543293
1352,0.5731347
1353,0.5440212
1354,0.5331445
1355,0.58472294
1356,0.5541759
1357,0.5211993
1358,0.58573
1359,0.5536576
1360,0.5139951
1361,0.55458236
1362,0.55865884
1363,0.5497797
1364,0.5627384
1365,0.5561705
1366,0.55632776
1367,0.56208366
1368,0.559967
1369,0.55782014
1370,0.56959146
1371,0.5494266
1372,0.5508445
1373,0.5503536
1374,0.4849355
1375,0.50062335
1376,0.54903775
1377,0.5993507
1378,0.53947127
1379,0.5111668
1380,0.56386083
1381,0.58045685
1382,0.5102722
1383,0.5652663
1384,0.6121561
1385,0.5809607
1386,0.54959553
1387,0.569698
1388,0.58106655
1389,0.55704254
1390,0.52497876
1391,0.5810588
1392,0.56946975
1393,0.5268162
1394,0.561605
1395,0.52960503
1396,0.54590786
1397,0.5751043
1398,0.57932824
1399,0.52622527
1400,0.54564744
1401,0.5762718
1402,0.55783516
1403,0.5166535
1404,0.530949
1405,0.5443824
1406,0.5840259
1407,0.54443353
1408,0.58889157
1409,0.51733047
1410,0.5659858
1411,0.50262594
1412,0.5675097
1413,0.5538949
1414,0.5539236
1415,0.55651677
1416,0.53165495
1417,0.5175013
1418,0.55849916
1419,0.52977914
1420,0.5791017
1421,0.5312102
1422,0.5802914
1423,0.5443191
1424,0.5476875
1425,0.60914487
1426,0.5700807
1427,0.5372327
1428,0.58541477
1429,0.55402255
1430,0.51727706
1431,0.5302307
1432,0.5576963
1433,0.5857505
1434,0.51769805
1435,0.5208056
1436,0.509008
1437,0.5701616
1438,0.5511185
1439,0.5621688
1440,0.5571918
1441,0.5589688
1442,0.58459306
1443,0.5585976
1444,0.5394999
1445,0.51343435
1446,0.5007029
1447,0.5400916
1448,0.5543991
1449,0.52910036
1450,0.5582034
1451,0.5369466
1452,0.5519095
1453,0.5817242
1454,0.5772549
1455,0.525758
1456,0.60499376
1457,0.49655733
1458,0.5242379
1459,0.62229127
1460,0.548719
1461,0.53905016
1462,0.50428444
1463,0.6235517
1464,0.56725955
1465,0.5393059
1466,0.57916385
1467,0.57240015
1468,0.55564064
1469,0.5746228
1470,0.5330824
1471,0.554782
1472,0.5900641
1473,0.5707434
1474,0.5566577
1475,0.5481602
1476,0.5479881
1477,0.5701757
1478,0.5702886
1479,0.5732154
1480,0.57204086
1481,0.5694707
1482,0.5585336
1483,0.53751004
1484,0.5521971
1485,0.5193972
1486,0.5939499
1487,0.5392317
1488,0.53570837
1489,0.5608657
1490,0.5344303
1491,0.5303102
1492,0.5614805
1493,0.548629
1494,0.57394624
1495,0.5752724
1496,0.5521712
1497,0.5508595
1498,0.5385184
1499,0.5422091
1500,0.56318253
1501,0.57354426
1502,0.5513115
1503,0.51038915
1504,0.55962414
1505,0.5482841
1506,0.5254283
1507,0.6032362
1508,0.56513464
1509,0.55322254
1510,0.5823856
1511,0.57262534
1512,0.55250233
1513,0.56449765
1514,0.5199229
1515,0.5517134
1516,0.5271212
1517,0.5364486
1518,0.56235224
1519,0.4679869
1520,0.5609167
1521,0.56135756
1522,0.5512163
1523,0.5917612
1524,0.5906363
1525,0.54946464
1526,0.53892034
1527,0.5870991
1528,0.51127714
1529,0.5285066
1530,0.55415565
1531,0.5327398
1532,0.595148
1533,0.5620243
1534,0.5663889
1535,0.5423704
1536,0.6047745
1537,0.5641511
1538,0.5760506
1539,0.5505069
1540,0.5343901
1541,0.5782865
1542,0.5253179
1543,0.5498771
1544,0.5659129
1545,0.5109651
1546,0.5754166
1547,0.5422316
1548,0.5511681
1549,0.52744406
1550,0.56095177
1551,0.5620224
1552,0.54085284
1553,0.5921252
1554,0.552645
1555,0.5807287
1556,0.5742862
1557,0.5685899
1558,0.5624452
1559,0.55104303
1560,0.5389933
1561,0.5825182
1562,0.535085
1563,0.5564506
1564,0.54320353
1565,0.5150192
1566,0.5752788
1567,0.52677125
1568,0.5369736
1569,0.56580406
1570,0.5745068
1571,0.56576234
1572,0.54486644
1573,0.5143791
1574,0.5606318
1575,0.5322461
1576,0.56759185
1577,0.55565614
1578,0.52738696
1579,0.6270165
1580,0.556338
1581,0.57637465
1582,0.5543069
1583,0.5483931
1584,0.53202695
1585,0.5790036
1586,0.5629849
1587,0.54712754
1588,0.5442012
1589,0.57923675
1590,0.5471818
1591,0.5666374
1592,0.6030546
1593,0.55544657
1594,0.57253987
1595,0.55406755
1596,0.49900243
1597,0.50667953
1598,0.5702491
1599,0.5491808
1600,0.46991435
1601,0.523243
1602,0.55804664
1603,0.5455373
1604,0.5423259
1605,0.55971724
1606,0.58805126
1607,0.57784396
1608,0.4799504
1609,0.58050776
1610,0.587207
1611,0.54769045
1612,0.47382447
1613,0.5355517
1614,0.5247868
1615,0.5549968
1616,0.53513527
1617,0.5136133
1618,0.5183118
1619,0.5961513
1620,0.6292098
1621,0.5516253
1622,0.5241067
1623,0.56457794
1624,0.59287244
1625,0.529478
1626,0.5410221
1627,0.57386154
1628,0.50477713
1629,0.57110274
1630,0.63607544
1631,0.53803474
1632,0.5819875
1633,0.52380794
1634,0.58015686
1635,0.5000882
1636,0.55718905
1637,0.5641568
1638,0.5048715
1639,0.48488894
1640,0.5107836
1641,0.55489844
1642,0.5725755
1643,0.63470536
1644,0.5196083
1645,0.5291042
1646,0.623136
1647,0.57281584
1648,0.5515496
1649,0.5511362
1650,0.59813064
1651,0.5401525
1652,0.5295989
1653,0.58056957
1654,0.5685216
1655,0.55166286
1656,0.5445387
1657,0.5349232
1658,0.51344556
1659,0.570978
1660,0.53895146
1661,0.5563267
1662,0.60244745
1663,0.58880454
1664,0.5555224
1665,0.5699939
1666,0.53935593
1667,0.55081904
1668,0.53693104
1669,0.5552764
1670,0.545402
1671,0.5774444
1672,0.55941725
1673,0.5576598
1674,0.5526847
1675,0.5823689
