,0
449,0.09701769
450,0.12687002
451,0.13417439
452,0.078498155
453,0.074821636
454,0.1174642
455,0.19886886
456,0.20872329
457,0.12747757
458,0.13160126
459,0.15239207
460,0.10132463
461,0.15319706
462,0.122979015
463,0.072921455
464,0.06730607
465,0.07075037
466,0.12063493
467,0.15019667
468,0.0810072
469,0.06637156
470,0.061174814
471,0.10117763
472,0.07712358
473,0.0748547
474,0.08940318
475,0.064306706
476,0.09663275
477,0.10953735
478,0.09140472
479,0.06297071
480,0.084044114
481,0.16802312
482,0.12960185
483,0.058807928
484,0.07421422
485,0.08440684
486,0.06135526
487,0.067305356
488,0.090252206
489,0.07002713
490,0.0888675
491,0.0911742
492,0.079541594
493,0.07266784
494,0.062983155
495,0.057934042
496,0.065335706
497,0.05898853
498,0.06179503
499,0.08260989
500,0.069701076
501,0.08681929
502,0.0802692
503,0.065543205
504,0.06480816
505,0.06371185
506,0.062112067
507,0.074967995
508,0.07284057
509,0.10356915
510,0.13658173
511,0.12366174
512,0.08253768
513,0.070432425
514,0.064423874
515,0.07822499
516,0.06687631
517,0.13081178
518,0.1584052
519,0.15797666
520,0.10219754
521,0.103523895
522,0.12176563
523,0.06381844
524,0.07045506
525,0.069391504
526,0.1317769
527,0.10303146
528,0.068388015
529,0.090550944
530,0.058087226
531,0.09230158
532,0.13973431
533,0.15638775
534,0.091963366
535,0.15028247
536,0.114341855
537,0.057242688
538,0.05114871
539,0.14663364
540,0.242527
541,0.16558133
542,0.10960893
543,0.09459753
544,0.05592296
545,0.050789174
546,0.04626253
547,0.06393556
548,0.08120993
549,0.04823984
550,0.06613855
551,0.052741904
552,0.07714315
553,0.07813813
554,0.05410238
555,0.07643068
556,0.09493515
557,0.06943102
558,0.06333181
559,0.053996574
560,0.058258053
561,0.068241194
562,0.07581493
563,0.055414025
564,0.05537388
565,0.056220483
566,0.09094867
567,0.15625404
568,0.113557264
569,0.056626942
570,0.12266505
571,0.15360409
572,0.06406632
573,0.055759575
574,0.07487103
575,0.079873666
576,0.066849366
577,0.06315759
578,0.065332115
579,0.08606069
580,0.08412641
581,0.113398984
582,0.085129485
583,0.06194829
584,0.102919415
585,0.11386861
586,0.17180784
587,0.22380488
588,0.07880123
589,0.10498841
590,0.17649488
591,0.132119
592,0.058805663
593,0.05933659
594,0.07904185
595,0.089202866
596,0.08430572
597,0.06507398
598,0.07525739
599,0.08575185
600,0.08586143
601,0.066913545
602,0.05729117
603,0.09595722
604,0.11880563
605,0.066413075
606,0.13084571
607,0.103712454
608,0.07447268
609,0.09262325
610,0.09895752
611,0.11851761
612,0.09425065
613,0.12914267
614,0.1235403
615,0.07675159
616,0.10820301
617,0.12729825
618,0.115324914
619,0.10354255
620,0.1170309
621,0.10204242
622,0.12876317
623,0.09568153
624,0.123737365
625,0.11556432
626,0.21449329
627,0.26255053
628,0.12932412
629,0.23520969
630,0.18179752
631,0.11677331
632,0.14753409
633,0.14567031
634,0.18355735
635,0.1673694
636,0.2677159
637,0.43317938
638,0.23445077
639,0.31234318
640,0.40790695
641,0.15737103
642,0.25614494
643,0.34409153
644,0.12933968
645,0.2207829
646,0.30133083
647,0.25771362
648,0.30748707
649,0.35219306
650,0.29730767
651,0.20863815
652,0.13347524
653,0.20774175
654,0.26009104
655,0.2596525
656,0.1419143
657,0.15765902
658,0.19863577
659,0.13246663
660,0.13240007
661,0.16807927
662,0.1425872
663,0.12725428
664,0.13691849
665,0.14210428
666,0.11269893
667,0.18136902
668,0.2903853
669,0.18637152
670,0.18747436
671,0.20560326
672,0.1690464
673,0.14502032
674,0.19680625
675,0.18388562
676,0.16571651
677,0.19229445
678,0.18729116
679,0.20288827
680,0.21469113
681,0.18048283
682,0.26528668
683,0.2600097
684,0.29220504
685,0.28360873
686,0.27588123
687,0.30395207
688,0.39876536
689,0.21922182
690,0.23357365
691,0.24636354
692,0.24592982
693,0.23494412
694,0.3305897
695,0.3966058
696,0.30910003
697,0.2588384
698,0.42744255
699,0.2778058
700,0.24231426
701,0.19313952
702,0.2165068
703,0.14864214
704,0.17459941
705,0.20188236
706,0.18325506
707,0.1407331
708,0.14401361
709,0.15437578
710,0.14341468
711,0.1684457
712,0.14271589
713,0.16473939
714,0.1931915
715,0.16736376
716,0.16932677
717,0.16141514
718,0.12818159
719,0.1349506
720,0.1522656
721,0.14361662
722,0.1405012
723,0.13293202
724,0.24574696
725,0.18497898
726,0.11406486
727,0.14385107
728,0.22881792
729,0.19909565
730,0.11071184
731,0.11804639
732,0.13086331
733,0.11897713
734,0.13017455
735,0.14198928
736,0.18457662
737,0.12802835
738,0.13097802
739,0.14147244
740,0.17655608
741,0.19538072
742,0.15056278
743,0.15509109
744,0.15959083
745,0.15421401
746,0.13730283
747,0.13199393
748,0.14122689
749,0.15566452
750,0.13358478
751,0.20526017
752,0.20140639
753,0.13502578
754,0.1555975
755,0.12994543
756,0.1761368
757,0.13380624
758,0.09711453
759,0.11326994
760,0.1393344
761,0.1385789
762,0.12596512
763,0.1607392
764,0.17287235
765,0.17046662
766,0.21635704
767,0.23327743
768,0.20667934
769,0.15765955
770,0.1802048
771,0.22189096
772,0.19975312
773,0.17737068
774,0.17993191
775,0.17140967
776,0.17938592
777,0.19555333
778,0.18627436
779,0.19106334
780,0.18859193
781,0.17718495
782,0.2749071
783,0.19028227
784,0.17194185
785,0.19764064
786,0.20343614
787,0.21276519
788,0.18359481
789,0.213914
790,0.1689236
791,0.16944596
792,0.19035937
793,0.22913493
794,0.19338723
795,0.22211933
796,0.2382584
797,0.22922887
798,0.19371021
799,0.24486957
800,0.28592986
801,0.24110122
802,0.29813355
803,0.17772883
804,0.14313956
805,0.19455002
806,0.3136183
807,0.26052082
808,0.17637156
809,0.15372851
810,0.15862684
811,0.17771223
812,0.21301867
813,0.22464322
814,0.2081334
815,0.14960158
816,0.13988648
817,0.13434865
818,0.14437291
819,0.15594637
820,0.1418951
821,0.15101661
822,0.18233818
823,0.16834168
824,0.18858585
825,0.14990951
826,0.1434717
827,0.1524615
828,0.1439837
829,0.15739894
830,0.18311872
831,0.15574543
832,0.1304061
833,0.12900291
834,0.13689868
835,0.17106304
836,0.14451937
837,0.14111537
838,0.13499437
839,0.14775588
840,0.18472452
841,0.16153187
842,0.12589027
843,0.1310534
844,0.14084427
845,0.1623397
846,0.16014169
847,0.11536877
848,0.13653198
849,0.1281056
850,0.1367596
851,0.13163292
852,0.11517121
853,0.1339758
854,0.14279447
855,0.10587746
856,0.10242732
857,0.11889732
858,0.08191697
859,0.10409692
860,0.1167676
861,0.13159074
862,0.10745418
863,0.09148438
864,0.14412466
865,0.13103719
866,0.075585574
867,0.090728074
868,0.10021609
869,0.09607257
870,0.1117609
871,0.1097056
872,0.11853139
873,0.12960565
874,0.10972847
875,0.099208
876,0.109929025
877,0.14659326
878,0.111052215
879,0.11250849
880,0.09117505
881,0.107625365
882,0.121053055
883,0.11875796
884,0.11278877
885,0.10049121
886,0.10269159
887,0.10193312
888,0.15705165
889,0.11264989
890,0.10119197
891,0.10410015
892,0.12423046
893,0.12771131
894,0.094234765
895,0.0919586
896,0.07887648
897,0.10090329
898,0.096196935
899,0.108854726
900,0.11517556
901,0.096298575
902,0.10888927
903,0.09661269
904,0.08337045
905,0.11663471
906,0.084787115
907,0.078975245
908,0.07172446
909,0.0945553
910,0.07167974
911,0.0747219
912,0.08628087
913,0.09317206
914,0.07675116
915,0.07410528
916,0.076728255
917,0.08218169
918,0.08263925
919,0.10190661
920,0.07185225
921,0.07100949
922,0.0846221
923,0.10748239
924,0.08869986
925,0.08838922
926,0.073215246
927,0.06636205
928,0.074678674
929,0.106711164
930,0.069967255
931,0.09809992
932,0.07040653
933,0.08878149
934,0.0949817
935,0.10769443
936,0.09489678
937,0.08448629
938,0.11089739
939,0.13661556
940,0.11646634
941,0.06910503
942,0.08714317
943,0.07021338
944,0.07608777
945,0.07058062
946,0.07106103
947,0.06480642
948,0.08900447
949,0.06774332
950,0.06041133
951,0.06767893
952,0.07623185
953,0.07164551
954,0.080540285
955,0.093509465
956,0.06388956
957,0.06900613
958,0.08360514
959,0.092114225
960,0.060775165
961,0.055974994
962,0.06270723
963,0.0695865
964,0.061802473
965,0.06278205
966,0.06629294
967,0.07357924
968,0.07064247
969,0.06478363
970,0.08932169
971,0.066397116
972,0.080620155
973,0.07639609
974,0.08319467
975,0.091295764
976,0.07648596
977,0.066459075
978,0.09243636
979,0.05766988
980,0.05722751
981,0.06367889
982,0.0976702
983,0.06375125
984,0.062480617
985,0.07593371
986,0.07085988
987,0.08739793
988,0.06301622
989,0.05886938
990,0.0774077
991,0.058618445
992,0.059242774
993,0.08003633
994,0.05487815
995,0.07549591
996,0.05517139
997,0.060202215
998,0.05049612
999,0.054126833
1000,0.06338839
1001,0.080748945
1002,0.0491161
1003,0.052154113
1004,0.07738224
1005,0.07954794
1006,0.047336902
1007,0.047982585
1008,0.07955688
1009,0.08050521
1010,0.053140428
1011,0.0687549
1012,0.0690202
1013,0.044041164
1014,0.06141184
1015,0.070253864
1016,0.065201715
1017,0.0501619
1018,0.08144857
1019,0.100223005
1020,0.083892
1021,0.0845875
1022,0.0526956
1023,0.05023944
1024,0.04562229
1025,0.047358405
1026,0.049662154
1027,0.05368257
1028,0.0669837
1029,0.046044674
1030,0.06685187
1031,0.083105594
1032,0.05905812
1033,0.06768055
1034,0.0687433
1035,0.050726343
1036,0.04911119
1037,0.052002426
1038,0.049345937
1039,0.051421795
1040,0.0492115
1041,0.049177248
1042,0.050573815
1043,0.08101626
1044,0.06279361
1045,0.045404825
1046,0.046233494
1047,0.050728206
1048,0.06320165
1049,0.08458462
1050,0.11295633
1051,0.105714604
1052,0.10559994
1053,0.09414269
1054,0.08906336
1055,0.078656435
1056,0.06026273
1057,0.083893955
1058,0.07518047
1059,0.054110046
1060,0.08665006
1061,0.099593654
1062,0.06052563
1063,0.08551876
1064,0.057943787
1065,0.052104194
1066,0.05106097
1067,0.08237168
1068,0.062384058
1069,0.05400827
1070,0.06512694
1071,0.057619806
1072,0.08452763
1073,0.07846831
1074,0.047507856
1075,0.048796643
1076,0.057060678
1077,0.064625815
1078,0.07414335
1079,0.07186015
1080,0.083568156
1081,0.046343345
1082,0.04953021
1083,0.070384085
1084,0.08666842
1085,0.06533337
1086,0.06138104
1087,0.06916298
1088,0.04933175
1089,0.05444357
1090,0.07426435
1091,0.09110226
1092,0.08180049
1093,0.057406764
1094,0.057059135
1095,0.05969009
1096,0.06044219
1097,0.08430366
1098,0.06946011
1099,0.06039038
1100,0.056467537
1101,0.058060978
1102,0.08237292
1103,0.09669714
1104,0.055053283
1105,0.074214995
1106,0.054030064
1107,0.052428056
1108,0.06917514
1109,0.06330563
1110,0.0881961
1111,0.08785555
1112,0.06002972
1113,0.05907644
1114,0.06115735
1115,0.064058945
1116,0.0554397
1117,0.0489146
1118,0.048065234
1119,0.05584455
1120,0.05347306
1121,0.051724065
1122,0.067650124
1123,0.05842414
1124,0.060121875
1125,0.052463386
1126,0.055255253
1127,0.058171783
1128,0.07261826
1129,0.06412113
1130,0.059927817
1131,0.054728407
1132,0.062243965
1133,0.056152362
1134,0.052029025
1135,0.05109943
1136,0.060236994
1137,0.059727374
1138,0.05890401
1139,0.06307046
1140,0.0729084
1141,0.07107256
1142,0.056813736
1143,0.07087603
1144,0.064725995
1145,0.085433096
1146,0.055746574
1147,0.050525922
1148,0.0514987
1149,0.061259057
1150,0.061771426
1151,0.07487774
1152,0.11318211
1153,0.08795777
1154,0.068548754
1155,0.09353775
1156,0.067439765
1157,0.08057813
1158,0.067137554
1159,0.090190396
1160,0.060433615
1161,0.087827176
1162,0.064161524
1163,0.07003039
1164,0.058107335
1165,0.0570204
1166,0.07047258
1167,0.052057702
1168,0.05546281
1169,0.06768978
1170,0.060858566
1171,0.062964365
1172,0.08353114
1173,0.056000177
1174,0.06829415
1175,0.05491924
1176,0.051880192
1177,0.050479237
1178,0.04955584
1179,0.05489747
1180,0.06419006
1181,0.04873943
1182,0.061648402
1183,0.064957425
1184,0.07525787
1185,0.0874771
1186,0.06470783
1187,0.056604456
1188,0.067351535
1189,0.08085455
1190,0.06835812
1191,0.06748797
1192,0.07986231
1193,0.054084297
1194,0.060451064
1195,0.07732755
1196,0.0802999
1197,0.06355399
1198,0.055259477
1199,0.058233675
1200,0.07435058
1201,0.07808153
1202,0.062321935
1203,0.06127957
1204,0.06753756
1205,0.05913883
1206,0.067003995
1207,0.080779
1208,0.07381575
1209,0.122339174
1210,0.08589268
1211,0.053918112
1212,0.055269774
1213,0.056279328
1214,0.057567347
1215,0.12801826
1216,0.123522416
1217,0.063043475
1218,0.048101757
1219,0.04940546
1220,0.049911615
1221,0.07217294
1222,0.058019165
1223,0.049885537
1224,0.063959464
1225,0.053777326
1226,0.061119895
1227,0.07368563
1228,0.05006497
1229,0.044118967
1230,0.04821572
1231,0.049109045
1232,0.057875086
1233,0.092100784
1234,0.09188597
1235,0.046369534
1236,0.047423583
1237,0.06392126
1238,0.07560226
1239,0.057826336
1240,0.056252416
1241,0.05350322
1242,0.06430034
1243,0.045757014
1244,0.040110447
1245,0.047485817
1246,0.05387437
1247,0.050691966
1248,0.07060072
1249,0.048575338
1250,0.046372656
1251,0.06260005
1252,0.05972221
1253,0.047775265
1254,0.047381517
1255,0.05268996
1256,0.06517856
1257,0.06765427
1258,0.047161955
1259,0.04597527
1260,0.045991674
1261,0.050345767
1262,0.06391598
1263,0.07293792
1264,0.076406196
1265,0.0581075
1266,0.07133669
1267,0.0706459
1268,0.06403752
1269,0.06153008
1270,0.0542267
1271,0.066818446
1272,0.05215426
1273,0.054277036
1274,0.05770817
1275,0.061760683
1276,0.05600905
1277,0.051531564
1278,0.063139334
1279,0.07226054
1280,0.04265738
1281,0.04910369
1282,0.06569877
1283,0.062215563
1284,0.04893424
1285,0.044169057
1286,0.04802579
1287,0.054538336
1288,0.062089402
1289,0.07500069
1290,0.102445364
1291,0.062088173
1292,0.07053201
1293,0.07867476
1294,0.067626595
1295,0.05440322
1296,0.042361636
1297,0.0541933
1298,0.064252794
1299,0.04324675
1300,0.063439384
1301,0.07463312
1302,0.06106096
1303,0.060946424
1304,0.05324802
1305,0.07002914
1306,0.0724113
1307,0.04634537
1308,0.051075507
1309,0.065580145
1310,0.06213415
1311,0.05001537
1312,0.048986424
1313,0.06118943
1314,0.08677268
1315,0.08770071
1316,0.061277334
1317,0.0689522
1318,0.04547872
1319,0.04913109
1320,0.04913314
1321,0.067134514
1322,0.060684506
1323,0.050138783
1324,0.070650846
1325,0.08197613
1326,0.10791223
1327,0.10469356
1328,0.059662793
1329,0.076839045
1330,0.12812091
1331,0.14580947
1332,0.06699939
1333,0.082703695
1334,0.071657434
1335,0.07658085
1336,0.094858974
1337,0.09212807
1338,0.06153843
1339,0.06375648
1340,0.08966498
1341,0.05615743
1342,0.047757085
1343,0.064246446
1344,0.070707515
1345,0.060177464
1346,0.076672435
1347,0.065507635
1348,0.090222
1349,0.0948571
1350,0.0808571
1351,0.0492619
1352,0.05050673
1353,0.055140603
1354,0.05248626
1355,0.060079005
1356,0.062040914
1357,0.052197617
1358,0.069839925
1359,0.06270158
1360,0.055169772
1361,0.06536132
1362,0.0451182
1363,0.04556646
1364,0.045326043
1365,0.047598656
1366,0.045108605
1367,0.042493526
1368,0.044199456
1369,0.043678183
1370,0.043701764
1371,0.051212322
1372,0.047518183
1373,0.04703026
1374,0.07401365
1375,0.10411492
1376,0.07306883
1377,0.059245106
1378,0.07861155
1379,0.061240662
1380,0.06905554
1381,0.05340476
1382,0.075247824
1383,0.06995237
1384,0.07978445
1385,0.102376044
1386,0.06005423
1387,0.046960134
1388,0.05497924
1389,0.056437958
1390,0.049862217
1391,0.0658007
1392,0.057121854
1393,0.05829217
1394,0.05496702
1395,0.050384615
1396,0.05389275
1397,0.048819814
1398,0.05872168
1399,0.06850928
1400,0.055026818
1401,0.049511794
1402,0.051840466
1403,0.053140964
1404,0.06849587
1405,0.054177206
1406,0.051939163
1407,0.061153594
1408,0.055825386
1409,0.079679295
1410,0.06408848
1411,0.065699875
1412,0.07607873
1413,0.050405238
1414,0.045798115
1415,0.044830706
1416,0.047867794
1417,0.060965154
1418,0.06400308
1419,0.049331803
1420,0.062855616
1421,0.06538437
1422,0.061995197
1423,0.06082252
1424,0.051062677
1425,0.07421215
1426,0.08704947
1427,0.052802373
1428,0.057743747
1429,0.0595023
1430,0.053990822
1431,0.067806214
1432,0.05308469
1433,0.04676087
1434,0.07620396
1435,0.06940627
1436,0.070051074
1437,0.071929485
1438,0.054252345
1439,0.045938347
1440,0.04762702
1441,0.044113424
1442,0.04771271
1443,0.05949645
1444,0.045272175
1445,0.059835155
1446,0.07927911
1447,0.07467863
1448,0.054855365
1449,0.05206309
1450,0.058903445
1451,0.050503943
1452,0.05679136
1453,0.053394828
1454,0.06897119
1455,0.06744647
1456,0.077760726
1457,0.11047222
1458,0.08609851
1459,0.09764175
1460,0.099797666
1461,0.051298153
1462,0.06559232
1463,0.1132018
1464,0.0968038
1465,0.05353718
1466,0.056404013
1467,0.060704436
1468,0.05373579
1469,0.04573106
1470,0.059501078
1471,0.05352396
1472,0.049562465
1473,0.066713646
1474,0.048414905
1475,0.042541925
1476,0.045890544
1477,0.04587964
1478,0.04929852
1479,0.050309483
1480,0.051999
1481,0.049545284
1482,0.044032406
1483,0.04315621
1484,0.048810054
1485,0.055095013
1486,0.07498437
1487,0.0717794
1488,0.052870918
1489,0.04952005
1490,0.04621761
1491,0.05942053
1492,0.05351131
1493,0.043036237
1494,0.047737043
1495,0.054057512
1496,0.05112556
1497,0.042456537
1498,0.046467084
1499,0.050736595
1500,0.046877805
1501,0.044681527
1502,0.05076609
1503,0.059123654
1504,0.07193531
1505,0.04151183
1506,0.053429436
1507,0.08314264
1508,0.07413371
1509,0.043020695
1510,0.05053774
1511,0.05884358
1512,0.04743175
1513,0.041003916
1514,0.05758735
1515,0.06514631
1516,0.05223367
1517,0.06138577
1518,0.04980852
1519,0.07955323
1520,0.11621885
1521,0.040825795
1522,0.043874867
1523,0.054652918
1524,0.081798986
1525,0.06277536
1526,0.04569907
1527,0.062300283
1528,0.07926741
1529,0.07729252
1530,0.054571103
1531,0.047029186
1532,0.0674448
1533,0.06363805
1534,0.041413475
1535,0.045876767
1536,0.07881987
1537,0.07373333
1538,0.046866987
1539,0.049644005
1540,0.048729237
1541,0.0625896
1542,0.066780224
1543,0.061249327
1544,0.044803414
1545,0.061806794
1546,0.07896289
1547,0.053299967
1548,0.04607051
1549,0.052516144
1550,0.057610307
1551,0.038193885
1552,0.043886527
1553,0.06481925
1554,0.060489442
1555,0.054347258
1556,0.058172952
1557,0.051132727
1558,0.04263091
1559,0.04014237
1560,0.048101325
1561,0.067010015
1562,0.063719064
1563,0.056643117
1564,0.042170227
1565,0.06406203
1566,0.07797469
1567,0.06274995
1568,0.06445454
1569,0.055279266
1570,0.048194107
1571,0.049469423
1572,0.045050506
1573,0.06274001
1574,0.07097629
1575,0.04766472
1576,0.059436273
1577,0.04266155
1578,0.05077595
1579,0.107538626
1580,0.10484314
1581,0.052555468
1582,0.04731025
1583,0.04052924
1584,0.05351604
1585,0.0673016
1586,0.051036406
1587,0.040667262
1588,0.047799412
1589,0.062035237
1590,0.052612673
1591,0.052271653
1592,0.07299739
1593,0.06975813
1594,0.052623246
1595,0.04261594
1596,0.06885286
1597,0.09648077
1598,0.0818502
1599,0.04415203
1600,0.07975021
1601,0.120234534
1602,0.06486167
1603,0.04016227
1604,0.046857495
1605,0.04789075
1606,0.054670382
1607,0.06644979
1608,0.08667137
1609,0.105508
1610,0.065549195
1611,0.05815812
1612,0.079484954
1613,0.11717285
1614,0.064234495
1615,0.060237516
1616,0.045991905
1617,0.06578009
1618,0.07558817
1619,0.07633281
1620,0.12852257
1621,0.111848176
1622,0.05352168
1623,0.061850924
1624,0.05611762
1625,0.077886805
1626,0.05819225
1627,0.055572603
1628,0.071813345
1629,0.08104579
1630,0.11252667
1631,0.1310404
1632,0.065662414
1633,0.0698023
1634,0.07351489
1635,0.07910849
1636,0.0870098
1637,0.038256865
1638,0.06367166
1639,0.09572786
1640,0.10081497
1641,0.07382707
1642,0.043262303
1643,0.113555774
1644,0.14379977
1645,0.07294442
1646,0.10619837
1647,0.10934827
1648,0.04699214
1649,0.041084196
1650,0.06565477
1651,0.07324584
1652,0.0609965
1653,0.06854688
1654,0.055545162
1655,0.043871086
1656,0.04326164
1657,0.053388778
1658,0.06694248
1659,0.07557514
1660,0.05149218
1661,0.050433043
1662,0.07065223
1663,0.09289789
1664,0.05645189
1665,0.049200166
